ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15893,Tata Steel Ltd - 28/07/2022,,51850,884.125214539706,858.1,0,44492485,-1349407.3738837561,-2.9436118449868290099342630696249079214E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15918,Tech Mahindra Ltd - 28/07/2022,,40800,988.998652827273,973.4,0,39714720,-636425.0353527384,-1.577216792225224521990007559706724935E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15894,Titan Company Ltd - 28/07/2022,,19125,1940.876075341451,1963.3,0,37548112.5,428857.559094749625,1.15535066578653372282747226600072174484E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15919,Torrent Pharmaceuticals Ltd - 28/07/2022,,1500,2868.619601395,2910.9,0,4366350,63420.5979075,1.47389352650449663333759108265664099893E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15896,UPL Ltd - 28/07/2022,,7800,639.8660367525,645.8,0,5037240,46284.9133305,9.2737587349010294273330915722050429192E-01,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15895,Ultratech Cement Ltd - 28/07/2022,,7700,5592.816972372105,5683.25,0,43761025,696334.3127347915,1.61694952784301931844838016567740552523E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15890,United Spirits Ltd - 28/07/2022,,39375,750.890064167007,799.35,0,31474406.25,1908109.973424099375,6.45366587541034851560553333604140844531E00,Long,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15897,Vedanta Ltd - 28/07/2022,,86800,228.594123414643,217.15,0,18848620,-993349.9123910124,-5.0063069179974932277710631062782094377E00,Long,04/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2021-22,Advance Tax 2021 - 2022,,48981133,1,1,0,48981133,0,0,Long,04/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,ADVTAX2022-23,Advance Tax 2022 - 2023,,15984556,1,1,0,15984556,0,0,Long,04/07/2022
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TDSACCOUNT,Tax Deducted at Source,,10972173.811,1,1,0,10972173.811,0,0,Long,04/07/2022
CASH,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,CASH,Cash,,1383536796.389427,1,1,0,1383536796.389427,0,0,Long,04/07/2022
CASH,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,LIQUIDBEES,NIPPON INDIA ETF LIQUID BEES,INF732E01037,2451132.154,1000.19097118144,1000,0,2451132154,-468095.60331495202176,-1.9093471841124709042335808879601044546E-02,Long,04/07/2022
OPTIONS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,OPT12455,Nifty FNO SPOT - Put - 07/07/2022 - 15600,,-3000,94.522708750677,44.2,0,-132600,150968.126252031,-5.3238750154117407962514219788579407096E01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16004,ASTRAL LIMITED - 28/07/2022,,-2750,1724.387579022,1724.8,0,-4743200,-1134.1576895,2.3916953648779342674519957477123860062E-02,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15970,Alkem Laboratories Ltd - 28/07/2022,,-200,3010.77593309,3048.2,0,-609640,-7484.813382,1.24300405416058891923045905298501623343E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15869,Ashok Leyland Ltd - 28/07/2022,,-345000,145.024693174348,144.65,0,-49904250,129269.14515006,-2.5836508676322151464927324730781197295E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15885,Axis Bank Ltd - 28/07/2022,,-10800,636.045537105394,654.3,0,-7066440,-197148.1992617448,2.86999307906175898444416720055295575805E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15904,BIRLASOFT LIMITED NEW EQ RS. - 28/07/2022,,-81900,356.93963176746,337.7,0,-27657630,1575725.841754974,-5.3901640656127217383851124524162507392E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15959,Bajaj Finserv Limited - 28/07/2022,,-250,11029.058678482,11438.65,0,-2859662.5,-102397.8303795,3.71374687050241242795007615877769684774E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15980,Bandhan Bank Ltd - 28/07/2022,,-28800,267.534043500625,271.25,0,-7812000,-107019.547182,1.3889658492625888799987837134828067598E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15940,COFORGE LIMITED - 28/07/2022,,-5550,3634.347079348919,3506.8,0,-19462740,707886.29038650045,-3.509490881420401606927997779078460421E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15962,Cholamandalam Investments and Finance Ltd - 28/07/2022,,-13750,621.357441503636,654.45,0,-8998687.5,-455022.679325005,5.32584890530684215420361119458374696185E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15907,City Union Bank - 28/07/2022,,-110000,134.310332248182,138.8,0,-15268000,-493863.45269998,3.34275679068523138021993650938377337365E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15974,Colgate Palmolive India Ltd - 28/07/2022,,-6300,1490.438334315,1528.2,0,-9627660,-237898.4938155,2.53359463559122177663256824174031275544E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15927,Dixon Technologies India Ltd - 28/07/2022,,-5500,3566.038409660682,3596.75,0,-19782125,-168913.746866249,8.6122432826628721495421583111995549352E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15866,Dr. Reddys Laboratories Ltd - 28/07/2022,,-250,4332.266263134321,4332.85,0,-1083212.5,-145.93421641975,1.34741687196455072049223433953850739836E-02,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15876,Eicher Motors Ltd - 28/07/2022,,-350,2793.457749837059,2805.75,0,-982012.5,-4302.28755702935,4.40037088932453008572527300858520652739E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15982,Grasim Industries Ltd - 28/07/2022,,-950,1328.292323205,1356.7,0,-1288865,-26987.29295525,2.1386615204141132330515673598637735191E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15888,HCL Technologies Ltd - 28/07/2022,,-4900,989.346351136206,976.05,0,-4782645,65152.1205674094,-1.3439531182316409246837573025147026118E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15963,HDFC Asset Management Company Ltd - 28/07/2022,,-33600,1778.020991750446,1875.3,0,-63010080,-3268574.6771850144,5.47119571146253304447955638725217661247E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15931,Hindalco Industries Ltd - 28/07/2022,,-34400,340.124501035012,341,0,-11730400,-30117.1643955872,2.57405438985966261719626453034244770936E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15949,ICICI Bank Ltd - 28/07/2022,,-27500,710.872512106,720.85,0,-19823375,-274380.917085,1.40355516975063898940916183171059066895E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15899,Indiabulls Housing Finance Ltd - 28/07/2022,,-48000,97.6350981175,94.85,0,-4552800,133684.70964,-2.8525583229795539002777711834463656291E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15900,Indian Hotels Co. - 28/07/2022,,-20110,230.084339786,232.45,0,-4674569.5,-47573.42690354,1.02817089429045267217298175027912849071E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15972,Indraprastha Gas Ltd - 28/07/2022,,-28875,358.786411732381,364.65,0,-10529268.75,-169311.111227498625,1.63428381785892549646386213321301120018E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15957,Info Edge India Ltd - 28/07/2022,,-4750,3685.838273516316,3824.05,0,-18164237.5,-656505.700797499,3.74980441971017429424606814513156667728E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15908,Kotak Mahindra Bank Ltd - 28/07/2022,,-7200,1657.532834800278,1678.5,0,-12085200,-150963.5894379984,1.26496228367315619254068659284605424284E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15891,MRF Ltd - 28/07/2022,,-350,69526.576746993424,71294.05,0,-24952917.5,-618615.6385523016,2.54215486466189034403129430103857706031E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15968,Mahanagar Gas Limited - 28/07/2022,,-24000,764.629522984333,779.05,0,-18697200,-346091.448376008,1.8859430066712805556757438366210872539E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15966,Mahindra and Mahindra Financial Services Ltd - 28/07/2022,,-224000,173.3082365125,176.25,0,-39480000,-658955.0212,1.69741701069575125107399675930332970937E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15882,Maruti Suzuki India Ltd - 28/07/2022,,-31000,8505.958490209032,8478.5,0,-262833500,851213.196479992,-3.2281476850185303259227645923900708657E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15864,Max Financial Services Limited - 28/07/2022,,-37700,785.315163530345,810.7,0,-30563390,-957008.3349059935,3.23243936301175423251509432723990622733E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15969,MphasiS Limited  - 28/07/2022,,-2100,2271.119129095,2190.35,0,-4599735,169615.1710995,-3.5563580994179306129015025313427128725E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15988,Muthoot Finance Limited - 28/07/2022,,-9000,1055.96777255375,1067.4,0,-9606600,-102890.04701625,1.082630336208303761873380158293898895,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15958,Navin Fluorine International Ltd   - 28/07/2022,,-5850,3627.378071996538,3686.5,0,-21566025,-345863.2788202527,1.62988050404464226090877757048625235995E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15973,Nifty FNO SPOT - 28/07/2022,,-5450,15790.287388300532,15836.95,0,-86311377.5,-254311.2337621006,2.95514644869868811329323513284847361633E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,1021342820.750529,1,1,0,1021342820.750529,0,0,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15943,Oberoi Realty Ltd - 28/07/2022,,-42700,745.607887102951,767.6,0,-32776520,-939063.2207039923,2.94955475625385972920765105455267684995E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15960,Pidilite Industries Ltd - 28/07/2022,,-4750,2090.711725121053,2199.7,0,-10448575,-517694.30567499825,5.21297477645496715449175417096171385481E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15935,State Bank of India - 28/07/2022,,-105000,462.709290148365,473.95,0,-49764750,-1180274.534421675,2.4293244356582364709028551079977190471E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15945,Steel Authority of India Ltd - 28/07/2022,,-354000,69.331345254406,69.1,0,-24461400,81896.220059724,-3.3368060803824952813797410889015003032E-01,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15924,The Ramco Cements Limited - 28/07/2022,,-56100,623.124064710303,641.6,0,-35993760,-1036499.9697520017,2.96504923113291390392940731510126721067E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15979,Trent Ltd - 28/07/2022,,-4350,1076.948506415,1119,0,-4867650,-182923.99709475,3.9046893453599850406177230985857785424E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15937,United Breweries Ltd - 28/07/2022,,-22800,1442.506618727368,1552.15,0,-35389020,-2499869.0930160096,7.60089276882232912468152025437615841539E00,Short,04/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15981,Wipro Ltd - 28/07/2022,,-6000,418.673033723333,421.95,0,-2531700,-19661.797660002,7.82702971701893948755839606141034333518E-01,Short,04/07/2022
