ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15962,Cholamandalam Investments and Finance Ltd - 28/07/2022,,15000,646.56796608,645.05,0,9675750,-22769.4912,-0.234772856008177,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15921,Coal India Ltd - 28/07/2022,,134400,184.729667147143,180.95,0,24319680,-507987.264576019,-2.04605313565166,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15953,Divis Laboratories Ltd - 28/07/2022,,8250,3626.44900513964,3659.7,0,30192525,274320.707597995,0.91690231444693,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15956,Dr. Lal Pathlabs Ltd - 28/07/2022,,2500,2089.958207979,2187.35,0,5468375,243479.4800525,4.65998753703206,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15876,Eicher Motors Ltd - 28/07/2022,,5250,2813.57860500938,2902.9,0,15240225,468937.323700781,3.17465432924442,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16012,Glenmark Pharmaceuticals Ltd - 28/07/2022,,25300,387.937755797728,389.35,0,9850555,35729.7783174816,0.364038864783336,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15920,Godrej Properties Ltd - 28/07/2022,,29575,1208.65829936044,1282.5,0,37929937.5,2183868.29641499,6.10939424969268,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15925,Gujarat State Petronet Ltd - 28/07/2022,,172500,219.4228293,228.2,0,39364500,1514061.94575,4.00011736609214,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15898,HDFC Bank Ltd - 28/07/2022,,256850,1351.03069054386,1373.05,0,352667892.5,5655659.63380982,1.62981563707314,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15942,HDFC Life Insurance Company Limited - 28/07/2022,,58300,550.013136168201,559.6,0,32624680,558914.161393882,1.7430245209393,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15913,Hindustan Unilever Ltd - 28/07/2022,,32400,2237.37730195721,2500.55,0,81017820,8526795.4165864,11.7625533168935,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15941,Housing Development Finance Corp Ltd - 28/07/2022,,10500,2226.86026591943,2234.9,0,23466450,84417.207846006,0.361034511397712,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15955,ICICI Lombard General Insurance Company Ltd - 28/07/2022,,27625,1124.36168275615,1235.35,0,34126543.75,3066052.26386127,9.87122906676976,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15975,IDFC First Bank Ltd - 28/07/2022,,255000,31.445520054706,34.1,0,8695500,676892.38604997,8.44152025686324,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15870,ITC Ltd - 28/07/2022,,534400,273.466250104865,288.8,0,154334720,8194355.94396014,5.60718183295198,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT16013,IndiaMART InterMESH Ltd - 28/07/2022,,2550,3735.50189007176,3751.5,0,9566325,40795.1803169992,0.42827203409413,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15901,IndusInd Bank Ltd - 28/07/2022,,76500,814.249203358347,835.65,0,63927225,1637160.94308645,2.62828585565525,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15902,Infosys Ltd - 28/07/2022,,36900,1477.11619157011,1492.55,0,55075095,569507.531063126,1.04486082530106,Long,06/07/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15976,InterGlobe Aviation Limited - 28/07/2022,,3000,1612.081895646,1665.35,0,4996050,159804.313062,3.30430510372143,Long,06/07/2022
