ASTCLS,CODE,NAME,SYMBOLCODE,SYMBOLNAME,ISINCODE,QUANTITY,UNITCOST,MARKETRATE,ACCRUEDINTEREST,MARKETVALUE,GainLoss,GainLoss Percentage,POSITIONFLAG,ASONDATE
OTHERASSETS,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,TDSACCOUNT,Tax Deducted at Source,,10309847.011,1,1,0,10309847.011,0,0,Long,17/06/2022
CASH,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,CASH,Cash,,1098483440.15922,1,1,0,1098483440.15922,0,0,Long,17/06/2022
CASH,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,LIQUIDBEES,NIPPON INDIA ETF LIQUID BEES,INF732E01037,1866646.154,1000.190739841877,1000,0,1866646154,-356043.792254270191058,-1.907034671278346411532010353975758737E-02,Long,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15683,Alembic Pharmaceuticals Ltd - 30/06/2022,,-32900,734.848943547872,721.15,0,-23725835,450695.2427249888,-1.8641849686458149438449693396181002032E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15753,Alkem Laboratories Ltd - 30/06/2022,,-11000,3102.267318710182,3080.25,0,-33882750,242190.505812002,-7.097170052816743620657418595154820616E-01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15694,Ashok Leyland Ltd - 30/06/2022,,-216000,139.363238246667,131.9,0,-28490400,1612059.461280072,-5.3552416982858750455332995358750031582E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15691,Axis Bank Ltd - 30/06/2022,,-74400,671.377669749535,635.95,0,-47314680,2635818.629365404,-5.2768614962650889396753923931902548319E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15854,BIRLASOFT LIMITED NEW EQ RS. - 30/06/2022,,-81900,360.760966331746,331.7,0,-27166230,2380093.1425699974,-8.0554630472472799508134809280819781263E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15708,Bajaj Finserv Limited - 30/06/2022,,-1700,12163.80076314,11772.25,0,-20012825,665636.297338,-3.2189836940318637051351988739640845232E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15825,Bandhan Bank Ltd - 30/06/2022,,-28800,328.59191644,310.8,0,-8951040,512407.193472,-5.4145934668020830877868688692079013214E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15843,Bharat Electronics Ltd - 30/06/2022,,-38000,238.734126996,235.5,0,-8949000,122896.825848,-1.3546982313317056380687744008726288957E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15798,Cholamandalam Investments and Finance Ltd - 30/06/2022,,-13750,668.710822036364,635.15,0,-8733312.5,461461.303000005,-5.0187346952400580882812309678423916954E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15712,Cipla Ltd - 30/06/2022,,-1950,962.87631266,917.5,0,-1789125,88483.809687,-4.7125795975440898224328741376226763684E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15773,Coal India Ltd - 30/06/2022,,-12600,193.499406464167,181.7,0,-2289420,148672.5214485042,-6.0979031821227119098424890304011651293E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15751,Colgate Palmolive India Ltd - 30/06/2022,,-6300,1515.773822157778,1483.05,0,-9343215,206160.0795940014,-2.158885559271240240636179991577202996E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15677,Coromandel International Ltd NCD - 30/06/2022,,-10000,949.073527216875,921.95,0,-9219500,271235.27216875,-2.8578952461579870497109404238960927161E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15686,Dr. Reddys Laboratories Ltd - 30/06/2022,,-13000,4320.655132979011,4142.45,0,-53851850,2316666.728727143,-4.1244933347906869359952505443575758569E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15792,Grasim Industries Ltd - 30/06/2022,,-27550,1367.294811996034,1293.7,0,-35641435,2027537.0704907367,-5.3825123411824567384851085234899815742E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15776,HCL Technologies Ltd - 30/06/2022,,-49000,1025.774084018079,961.25,0,-47101250,3161680.116885871,-6.2902821413980838973561590207027476443E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15762,HDFC Asset Management Company Ltd - 30/06/2022,,-33600,1757.22165223631,1771.15,0,-59510640,-467992.484859984,7.9263465402695396841541451011198523356E-01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15756,Hero MotoCorp Limited - 30/06/2022,,-2400,2590.73626632,2475.55,0,-5941320,276447.039168,-4.4460822900980124957144657507841328685E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15780,Hindalco Industries Ltd - 30/06/2022,,-536425,398.980434678207,334,0,-179165950,34857129.672257189975,-1.6286621856687335826702850373307629308E01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15710,ICICI Bank Ltd - 30/06/2022,,-198000,720.858308116042,688.1,0,-136243800,6486145.006976316,-4.544347723709476622200912351566546319E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15681,IndiaMART InterMESH Ltd - 30/06/2022,,-2100,4404.984491858571,3865.05,0,-8116605,1133862.4329029991,-1.2257352843273221029825883976580239217E01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15695,Indian Oil Corporation - 30/06/2022,,-331500,116.146614819517,104.55,0,-34658325,3844277.8126698855,-9.9844621709700767947752275875746994494E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15788,JSW Steel Ltd - 30/06/2022,,-45900,565.080668809321,556.35,0,-25536465,400737.6983478339,-1.5450305224061821073937469944768758019E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15701,Kotak Mahindra Bank Ltd - 30/06/2022,,-118400,1898.597887937567,1674.8,0,-198296320,26497669.9318079328,-1.1787534862407174006118280847220653091E01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15740,MRF Ltd - 30/06/2022,,-140,68668.657138049287,67283.85,0,-9419739,193872.99932690018,-2.0166509667799600610823920391962716081E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15795,Mahanagar Gas Limited - 30/06/2022,,-39000,736.544188259538,699.15,0,-27266850,1458373.342121982,-5.0769782527102518094244831185682894838E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15688,Mahindra and Mahindra Financial Services Ltd - 30/06/2022,,-248000,175.766643776129,171.45,0,-42519600,1070527.656479992,-2.4558947496471720396405933066935001852E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15789,Maruti Suzuki India Ltd - 30/06/2022,,-30400,7691.752883487369,7706.15,0,-234266960,-437672.3419839824,1.87176014761715559506697356475483693211E-01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15752,Max Financial Services Limited - 30/06/2022,,-40950,810.395143154127,778.15,0,-31865242.5,1320438.61216150065,-3.9789408199839590946787453001978925028E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15858,MphasiS Limited  - 30/06/2022,,-2100,2202.599981374167,2201,0,-4622100,3359.9608857507,-7.2640578756783478138198801852920096301E-02,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15782,Nestle India Ltd - 30/06/2022,,-25,17526.193845024854,16680.45,0,-417011.25,21143.59612562135,-4.8255990576352925509378635107147527011E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15672,Nifty FNO SPOT - 30/06/2022,,-7450,15352.44115044402,15319.25,0,-114128412.5,247274.070807949,-2.161946111290584734641028379133353042E-01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUTUREBORROW,Notional Amount Adj.,,1609762140.250522,1,1,0,1609762140.250522,0,0,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15689,Oberoi Realty Ltd - 30/06/2022,,-30800,786.559059262046,759.65,0,-23397220,828799.0252710168,-3.4211110971491735389655561398959513805E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15674,Punjab National Bank - 30/06/2022,,-32000,30.456750745516,28.55,0,-913600,61016.023856512,-6.2605192571197756001245495234240796374E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15790,State Bank of India - 30/06/2022,,-90000,453.728837996,442.25,0,-39802500,1033095.41964,-2.5298894482217582956296179551684534361E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15771,Tata Consultancy Services Ltd. - 30/06/2022,,-4800,3341.372309147652,3097.15,0,-14866320,1172267.0839087296,-7.309042110603666140062318774392979058E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15769,The Ramco Cements Limited - 30/06/2022,,-16150,611.511272242106,579.4,0,-9357310,518597.0467100119,-5.2511333314216800138768705126343548213E00,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15849,United Breweries Ltd - 30/06/2022,,-16450,1454.167418090851,1446.45,0,-23794102.5,126951.52759449895,-5.3071042541876318338765031113222795478E-01,Short,17/06/2022
FUTURES,4810001,TRUE BEACON AIF-TRUE BEACON AIF SCHEME 1  ,FUT15764,Wipro Ltd - 30/06/2022,,-47200,447.23899765,406.65,0,-19193880,1915800.68908,-9.0754602937743168426046131489446155188E00,Short,17/06/2022
